description,images,link,price,thumbnail,title
"Cashmere and silk 140 shawl, Brandenburg dots, black/fushia/yellow, new with tag, no orange box",,https://www.vestiairecollective.com/women-accessories/scarves/hermes/black-cashmere-chale-140-hermes-scarf-30444168.shtml,100445,https://images.vestiairecollective.com/produit/30444168-1_2.jpg,Châle 140 cashmere scarf
Hermes teal (blue/green) coloured rubber Aloha flip flops / mules.  Very good condition. Original box and dust bags.,,https://www.vestiairecollective.com/women-shoes/sandals/hermes/blue-rubber-aloha-hermes-sandals-30993349.shtml,33662,https://images.vestiairecollective.com/produit/30993349-1_2.jpg,Aloha flip flops
"Cravate Faccone Twill, Rouge Basque ,8 cm.",,https://www.vestiairecollective.com/men-accessories/ties/hermes/orange-silk-hermes-tie-31902357.shtml,34539,https://images.vestiairecollective.com/produit/31902357-1_2.jpg,Silk tie
"100% Silk, 7cm , Rosé indien.",,https://www.vestiairecollective.com/men-accessories/ties/hermes/pink-silk-hermes-tie-31901272.shtml,34539,https://images.vestiairecollective.com/produit/31901272-1_2.jpg,Silk tie
"Hermès Goal aus Velourleder, selten getragen in Top Zustand. ",,https://www.vestiairecollective.com/women-shoes/trainers/hermes/burgundy-leather-goal-hermes-trainers-31861495.shtml,29370,https://images.vestiairecollective.com/produit/31861495-1_2.jpg,Goal leather trainers
Kelly pocket strap with PHW,,https://www.vestiairecollective.com/women-accessories/purses-wallets-cases/hermes/beige-leather-kelly-hermes-purse-31255226.shtml,340692,https://images.vestiairecollective.com/produit/31255226-1_4.jpg,Kelly leather purse
"Mini Lindy Bag in  Clemence leather color blue de malt. Palladium hardware used throughout and a zip top opening. From the 2019 Collection. Sold with original dustbag.
Measurements: 18cm (W) x 14cm (H) x 9cm (Depth) x 50cm (Strap length) x 7cm (Handle height)
Composition: 100% leather",,https://www.vestiairecollective.com/women-bags/handbags/hermes/blue-leather-lindy-hermes-handbag-31274893.shtml,1052760,https://images.vestiairecollective.com/produit/31274893-1_6.jpg,Lindy leather mini bag
"Hermes Sandal in Epsom calfskin with iconic ""H"" cut-out. Size 42. Color Blanc Gomme / Bleu Céleste. Never worn. Comes with dustbags and hermes ribboned box.",,https://www.vestiairecollective.com/men-shoes/sandals/hermes/beige-leather-izmir-hermes-sandals-30381858.shtml,67551,https://images.vestiairecollective.com/produit/30381858-1_4.jpg,Izmir leather sandals
"Picotin handbag in two-tone grained Taurillon leather - 2021. Two handles. One main compartment. Four protective feet. Silver hardware. Made in France. Sold with dustbag, box, keys and padlock. 
Note: Slight storage marks and small trace on the top of the box.",,https://www.vestiairecollective.com/women-bags/handbags/hermes/multicolour-leather-picotin-hermes-handbag-26072839.shtml,400959,https://images.vestiairecollective.com/produit/26072839-1_1.jpg,Picotin leather handbag
"Shoulder bag, in excellent condition with two compartments, one main and one back with button closure. It has a fabric strap with leather and silver hardware.
Model: Evelyne 3 PM Taurillon Clemenc 
Color 4H CACAO
Unused.",,https://www.vestiairecollective.com/women-bags/handbags/hermes/brown-leather-evelyne-hermes-handbag-31867420.shtml,317196,https://images.vestiairecollective.com/produit/31867420-1_3.jpg,Evelyne leather crossbody bag
"BNIB Hermes twilly
reversible (diff print and colorway)

Measures 2"" x 33.9""
comes with its original box
all sales are final",,https://www.vestiairecollective.com/women-accessories/scarves/hermes/multicolour-silk-twilly-86-hermes-scarf-31934854.shtml,26000,https://images.vestiairecollective.com/produit/31934854-1_4.jpg,Twilly 86 silk scarf
New with the box and dustbags,,https://www.vestiairecollective.com/women-shoes/sandals/hermes/green-leather-oran-hermes-sandals-31772540.shtml,111606,https://images.vestiairecollective.com/produit/31772540-1_2.jpg,Oran leather sandals
"Hermès twilly, limited edition, brand new, no price barging.",,https://www.vestiairecollective.com/women-accessories/scarves/hermes/black-silk-hermes-scarf-31602545.shtml,38533,https://images.vestiairecollective.com/produit/31602545-1_2.jpg,Silk scarf
"Dustin model Flats in Blue suede. Silver hardware. Leather inner sole. Made in Italy. 
Comes with box and dust bag. Measurements: Size 39 EU.",,https://www.vestiairecollective.com/women-shoes/flats/hermes/blue-leather-destin-hermes-flats-31220503.shtml,120800,https://images.vestiairecollective.com/produit/31220503-1_1.jpg,Destin leather flats
"Hermes sandals, new with dustbag and box",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/purple-leather-oran-hermes-sandals-31948156.shtml,79886,https://images.vestiairecollective.com/produit/31948156-1_2.jpg,Oran leather mules
Blue silk Carré 90. Abstract pattern with Gloria inscription. Burgundy hand-rolled edges. Made in France. 100% silk. 90 x 90cm. Sold with box.,,https://www.vestiairecollective.com/women-accessories/silk-handkerchief/hermes/blue-silk-carre-90-hermes-silk-handkerchief-30307338.shtml,34069,https://images.vestiairecollective.com/produit/30307338-1_1.jpg,Carré 90 silk silk handkerchief
"Heather beige Naoshima scarf in light weaving from the 2022 collection. Navy blue outline and details. Fringed edges. 100% Cotton. 100x200cm. Made in Japan. With original box, hang tag and invoice.",,https://www.vestiairecollective.com/women-accessories/scarves/hermes/beige-cotton-hermes-scarf-29342785.shtml,44172,https://images.vestiairecollective.com/produit/29342785-1_1.jpg,Scarf
"Bracciale Hermès Paris Made in France in smalto, disegno Astrologie nouvelle  (Tattoo) di Cyrille Diatkine del 2018, ispirato al disegno di Françoise Façonnet del 1963.
Smalto nero all'interno e ai bordi, all'esterno bianco, grigio e qualche accenno di rosa.
Misura altezza 3,8 cm., circonferenza interna 21 cm., diametro 7 cm.
Mai indossato, ancora con etichetta, viene nella sua scatola originale e la dustbag, perfetto per un regalo. ",,https://www.vestiairecollective.com/women-jewellery/bracelets/hermes/multicolour-ceramic-bracelet-email-hermes-bracelet-31887122.shtml,41118,https://images.vestiairecollective.com/produit/31887122-1_3.jpg,Bracelet Email ceramic bracelet
"Magnificent square Hermès model ""Chocs en plumes"" signed by Christiane Vauzelles. 
1993 edition. 
Excellent condition. 
rare model. 
Color declination of orange. 
Sold in its Hermès box. 
100% silk, model in 90 cm.",,https://www.vestiairecollective.com/women-accessories/silk-handkerchief/hermes/orange-silk-carre-90-hermes-silk-handkerchief-31931280.shtml,30545,https://images.vestiairecollective.com/produit/31931280-1_2.jpg,Carré 90 silk silk handkerchief
"Hermès Izmir sandals, size 40. 
New, never worn. 
Sold with box, dustbag and receipt.",,https://www.vestiairecollective.com/men-shoes/sandals/hermes/black-leather-izmir-hermes-sandals-31801871.shtml,66141,https://images.vestiairecollective.com/produit/31801871-1_2.jpg,Izmir leather sandals
"Hermes Chypre 
25,5cm
Never worn. Comes with dust bag, box and ribbon.",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/beige-suede-chypre-hermes-sandals-31788076.shtml,152724,https://images.vestiairecollective.com/produit/31788076-1_4.jpg,Chypre mules
"Hermés vintage scarf, silk, carré 90
“Caraïbes” Christiane Vauzelles
1974 black/orange
Never worn, no box",,https://www.vestiairecollective.com/women-accessories/silk-handkerchief/hermes/multicolour-silk-carre-90-hermes-silk-handkerchief-31690542.shtml,36184,https://images.vestiairecollective.com/produit/31690542-1_2.jpg,Carré 90 silk silk handkerchief
"Hermes Leather Belt

Box   dust bag  receipt",,https://www.vestiairecollective.com/women-accessories/belts/hermes/black-leather-h-hermes-belt-30548398.shtml,58623,https://images.vestiairecollective.com/produit/30548398-1_3.jpg,H leather belt
"Long multicolored blue silk scarf, hardly used, without defects, see photos, length 181 cm, width 29 cm, 
(Note : material tag removed)",,https://www.vestiairecollective.com/women-accessories/scarves/hermes/blue-silk-maxi-twilly-hermes-scarf-31921749.shtml,26903,https://images.vestiairecollective.com/produit/31921749-1_2.jpg,Maxi twilly silk neckerchief
"This is a brand new Hermes Oran Sandals in Epsom Calfskin. The color is beautiful green called Vert Cactus in size 40. Co
Es with two dust bags and box.",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/green-leather-oran-hermes-sandals-31672746.shtml,88000,https://images.vestiairecollective.com/produit/31672746-1_8.jpg,Oran leather mules
"Hermes Chypre in black
Full set: box, dust bag & invoice",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/black-leather-chypre-hermes-sandals-31859300.shtml,129228,https://images.vestiairecollective.com/produit/31859300-1_3.jpg,Chypre leather mules
"Hermès ring model Olympe large model in black leather and gold metal 
Size M corresponds to a 55
Good general condition",,https://www.vestiairecollective.com/women-jewellery/rings/hermes/black-metal-hermes-ring-31935044.shtml,35244,https://images.vestiairecollective.com/produit/31935044-1_2.jpg,Ring
Cyprus new white and black with box and invoice,,https://www.vestiairecollective.com/women-shoes/sandals/hermes/white-leather-chypre-hermes-sandals-31886158.shtml,115130,https://images.vestiairecollective.com/produit/31886158-3_4.jpg,Chypre leather sandal
"Brand new Hermes Oran sandals
Size 40.5
Dark denim (blue black) leather lined 
With dustbags 
New collection sold out",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/blue-leather-oran-hermes-sandals-31917886.shtml,67055,https://images.vestiairecollective.com/produit/31917886-1_4.jpg,Oran leather sandal
"Hermes Evelyn 29. U stamp from Vienna Austria in May 2022. With invoice. Carefully worn but in very good condition. 
Sold with box, invoice..full set.",,https://www.vestiairecollective.com/women-bags/handbags/hermes/blue-leather-evelyne-hermes-handbag-31876307.shtml,281630,https://images.vestiairecollective.com/produit/31876307-6_4.jpg,Evelyne leather crossbody bag
Used infrequently by first hand owner in a smoke and pet free household. No discoloration and clasp in perfect working order. Size small (17cm). Gold hardware with navy enamel. Made in France. Comes with original Hérmes jewelry pouch.,,https://www.vestiairecollective.com/women-jewellery/bracelets/hermes/navy-metal-clic-clac-h-hermes-bracelet-30304068.shtml,47996,https://images.vestiairecollective.com/produit/30304068-1_3.jpg,Clic Clac H bracelet
"authentic new hermès padlock never worn in gilded steel with its 
two keys 101",,https://www.vestiairecollective.com/women-jewellery/bag-charms/hermes/gold-steel-cadenas-hermes-bag-charm-31866219.shtml,17035,https://images.vestiairecollective.com/produit/31866219-1_2.jpg,Cadenas bag charm
"Oran sandals from Hermes. 
Only worn few times 
Sold with dustbag, box and ticket",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/white-leather-oran-hermes-sandals-31939848.shtml,65671,https://images.vestiairecollective.com/produit/31939848-1_2.jpg,Oran leather sandal
"Hermes Clic Clac bracelet. Used with very few minor scratches. Comes with original box, dust bag and receipt. Size small",,https://www.vestiairecollective.com/women-jewellery/bracelets/hermes/white-gold-plated-clic-clac-h-hermes-bracelet-31722258.shtml,48115,https://images.vestiairecollective.com/produit/31722258-1_5.jpg,Clic Clac H bracelet
"Authentic New in box HERMES Chypre Rose Aphrodite Suede Sandals 37.5

Very rare and extremely hard to get.
Techno-sandal in suede goatskin with anatomical rubber sole and adjustable strap.
A sleek design for a comfortable casual look.
Made in Italy
Comes with dustbags, ribbon, box and receipt.
Please ask all questions before purchase.
Price is fixed.  Please do NOT offer lower than price listed.
No refunds.",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/pink-suede-chypre-hermes-sandals-31793660.shtml,143250,https://images.vestiairecollective.com/produit/31793660-1_2.jpg,Chypre sandal
"Gorgeous Birkin 30 in 6W menthe color (a unique mix of green and blue).
Epsom leather with palladium hardware.
Raincoat, lock and key and original dust bag included.
Moderate traces of usage on the hardware (shown in photos), otherwise in like new condition.",,https://www.vestiairecollective.com/women-bags/handbags/hermes/green-leather-birkin-30-hermes-handbag-31791761.shtml,1541548,https://images.vestiairecollective.com/produit/31791761-1_3.jpg,Birkin 30 leather handbag
"Ex-Libris earrings, very small model

Earrings in sterling silver

Transcending time, the Hermès Ex-Libris motif lends its seal to this jewelry collection, which is designed to be worn effortlessly.

Made in France
Silver 925/1000
Motif diameter: 0.85 cm
no receipt",,https://www.vestiairecollective.com/women-jewellery/earrings/hermes/silver-silver-ex-libris-hermes-earrings-31548217.shtml,70253,https://images.vestiairecollective.com/produit/31548217-1_2.jpg,Ex-Libris silver earrings
"Hermes Carlotta Shearling and Black Leather Mules. Unused new condition. Very hard to find model and size combination.
EU Size 38.
Bought for $1425 last year. They will come with a copy of receipt and dustbag.",,https://www.vestiairecollective.com/women-shoes/mules-clogs/hermes/black-leather-carlotta-hermes-mules-clogs-31888215.shtml,152607,https://images.vestiairecollective.com/produit/31888215-1_4.jpg,Carlotta leather mules & clogs
"Hermès Chypre Sandals in Size 41,5 
New with box",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/white-leather-chypre-hermes-sandals-31893567.shtml,106907,https://images.vestiairecollective.com/produit/31893567-1_2.jpg,Chypre leather sandal
"Brand new Hermès Oran sandals in green (Vert Cactus). 
Never worn (the sole is a bit dirty after wearing and trying them on in the store)

Bought at the boutique in Barcelona, comes with the orignal box, dust bags and receipt.",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/green-leather-oran-hermes-sandals-31829022.shtml,82236,https://images.vestiairecollective.com/produit/31829022-1_2.jpg,Oran leather mules
"Brand new “Confort en Automobile” 70x70 cm scarf 
100% silk. Made in France 
Comes with original box and ribbon",,https://www.vestiairecollective.com/women-accessories/silk-handkerchief/hermes/blue-silk-carre-70-hermes-silk-handkerchief-31946765.shtml,46246,https://images.vestiairecollective.com/produit/31946765-1_2.jpg,Carré 70 silk silk handkerchief
"New Oran leather sandals.

Colour: Violet Améthyste",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/purple-leather-oran-hermes-sandals-31444209.shtml,91865,https://images.vestiairecollective.com/produit/31444209-1_4.jpg,Oran leather sandal
Brand new in box Hermes two tone Chypre sandals - denim and beige leather strap.,,https://www.vestiairecollective.com/women-shoes/sandals/hermes/multicolour-leather-chypre-hermes-sandals-30466890.shtml,99000,https://images.vestiairecollective.com/produit/30466890-1_4.jpg,Chypre leather sandal
Black and turquoise Hermes belt with double gold buckle,,https://www.vestiairecollective.com/women-accessories/belts/hermes/black-leather-h-hermes-belt-31594319.shtml,46992,https://images.vestiairecollective.com/produit/31594319-1_2.jpg,H leather belt
"New Chypre sandals in white leather, size 36. Sold full set with original invoice.",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/white-leather-chypre-hermes-sandals-31931997.shtml,129228,https://images.vestiairecollective.com/produit/31931997-1_2.jpg,Chypre leather mules
"Hermes H clic clac in watercolor like mix of light blue and green. See the first picture for the accuracy of the color. Size is GM (18,3) widht 20 mm. Very little used yet some light scrathes from storing most likely. Not really visible in use. Comes with the box.
",,https://www.vestiairecollective.com/women-jewellery/bracelets/hermes/green-other-clic-clac-h-hermes-bracelet-31888749.shtml,52866,https://images.vestiairecollective.com/produit/31888749-1_2.jpg,Clic Clac H bracelet
"Brand new with box, dust bag
Size 37",,https://www.vestiairecollective.com/women-shoes/flats/hermes/brown-leather-royal-hermes-flats-31565993.shtml,98099,https://images.vestiairecollective.com/produit/31565993-1_4.jpg,Royal leather flats
"Hermes black/tan reversible belt with silver buckle 
Brand new buckle still has cover on",,https://www.vestiairecollective.com/men-accessories/belts/hermes/black-leather-h-hermes-belt-31565269.shtml,61020,https://images.vestiairecollective.com/produit/31565269-1_5.jpg,H leather belt
"Hermes Chypre sandals in shearling and suede. Color 'Ecru/brown'. Size 44. Never worn. Delivered with its dustbags, booklet and ribboned box.",,https://www.vestiairecollective.com/men-shoes/sandals/hermes/beige-leather-chypre-hermes-sandals-29496168.shtml,116305,https://images.vestiairecollective.com/produit/29496168-1_3.jpg,Chypre leather sandals
"Black mini pop H necklace. Lacquered H metal pendant. Silver plated finish. Measurements: 20cm (W) x 40cm (L) 3.2g. Made in France. Sold withbox and dust bag.
To note: Micro-scratches.",,https://www.vestiairecollective.com/women-jewellery/necklaces/hermes/silver-metal-pop-h-hermes-necklace-30110162.shtml,35244,https://images.vestiairecollective.com/produit/30110162-1_5.jpg,Pop H necklace
"Authentic New in box HERMES Chypre Beige Argile Suede Sandals 37

Very rare and extremely hard to get.
Techno-sandal in suede goatskin with anatomical rubber sole and adjustable strap.
A sleek design for a comfortable casual look.
Made in Italy
Comes with dustbags, ribbon, box and receipt.
Please ask all questions before purchase.
Price is fixed.  Please do NOT offer lower than price listed.
No refunds.
",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/beige-suede-chypre-hermes-sandals-31005119.shtml,143250,https://images.vestiairecollective.com/produit/31005119-1_4.jpg,Chypre sandal
"Herbag 30
- Silver finishes
- Black leather with 1 black and 1 white bag body
- Simple flat top handle
- Single flat shoulder strap, canvas interior closures and logo zipper on the front flap
Overall Used Condition: Very Good Exterior condition: very good: Marks and scratches on the leather. Slight discoloration at the corners.
Interior condition: very good condition: clean with minor discoloration
Material: scratches and marks
Comes with bag, padlock, keys, bell and dust bags[|2 ]]Made In France Serial number: D (2000)
Dimensions:
Height 39cm
Width 31cm
Depth 15 cm[[ 21]Height of the handle 5 cm
Shoulder strap height 45 cm",,https://www.vestiairecollective.com/women-bags/handbags/hermes/black-cloth-herbag-hermes-handbag-31946546.shtml,205590,https://images.vestiairecollective.com/produit/31946546-1_2.jpg,Herbag cloth handbag
"Hermès 768 UA tie
No direct shipment 
Only with authentication 
100% Silk
Geometric pattern 
Made in France
 100% Authentic 
Price negotiable within reason 
In very good condition",,https://www.vestiairecollective.com/men-accessories/ties/hermes/beige-silk-hermes-tie-31683406.shtml,12335,https://images.vestiairecollective.com/produit/31683406-1_2.jpg,Silk tie
Never worn size T5,,https://www.vestiairecollective.com/men-accessories/jewellery/hermes/grey-metal-clic-h-hermes-jewellery-31778410.shtml,58740,https://images.vestiairecollective.com/produit/31778410-1_4.jpg,Clic H jewellery
"This Hermès green/yellow reversible H Buckle 70cm is a must accessory addition to your wardrobe. It finished with gold hardware, with visible scratches on the buckle. The leather condition is tip top with no pealing and defects. It comes with nothing (no box, no dust bag).",,https://www.vestiairecollective.com/women-accessories/belts/hermes/green-leather-h-hermes-belt-30587736.shtml,51691,https://images.vestiairecollective.com/produit/30587736-1_3.jpg,H leather belt
Never worn.,,https://www.vestiairecollective.com/women-accessories/silk-handkerchief/hermes/blue-silk-carre-90-hermes-silk-handkerchief-31923901.shtml,32072,https://images.vestiairecollective.com/produit/31923901-1_2.jpg,Carré 90 silk silk handkerchief
"Multicolor ""Rabbit Duck Illusion"" satin twill Gavroche scarf. Composition: 100% silk. Made in France. Dimensions approx. 42x42cm. Sold without packaging. Details: a few discreet slight tiny marks or pulled threads.",,https://www.vestiairecollective.com/women-accessories/scarves/hermes/multicolour-silk-gavroche-45-hermes-scarf-31533809.shtml,33834,https://images.vestiairecollective.com/produit/31533809-1_1.jpg,Gavroche 45 silk scarf
"Chypre sandals in Orange shearling featuring the iconic H-shaped upper, contrasting black rubber soles and a velcro tape fastening. Size: 37 EU. Made in Italy. Sold with box, dustbags and care booklet.
Measurements: 25cm (Inner sole) x 10cm (Inner sole width). x 1cm (Platform height) 
Composition: leather, rubber
Note: small bald spot on the upper",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/orange-shearling-chypre-hermes-sandals-30618248.shtml,113323,https://images.vestiairecollective.com/produit/30618248-1_4.jpg,Chypre shearling sandal
"Hermès, blue tie (Cielo) with silver decorative motifs. Length : 
2x 76 cm. Broad. 10cm. Made in France. 100% natural silk.",,https://www.vestiairecollective.com/men-accessories/ties/hermes/blue-silk-hermes-tie-31625056.shtml,7989,https://images.vestiairecollective.com/produit/31625056-1_2.jpg,Silk tie
"Very rare Hermès buckle (without belt)
Size: 4x4cm
For 32mm belt
",,https://www.vestiairecollective.com/women-accessories/belts/hermes/gold-other-h-hermes-belt-31906831.shtml,29253,https://images.vestiairecollective.com/produit/31906831-1_3.jpg,H belt
"Hermes Amulet Kelly Necklace SV925 (Silver)
Item Description

[brand]
Hermes
[weight]
12.4 grams
[carat]
No engraving
[size]
cm notation

Top size: about W1.2 × H2 × D0.5 cm (top not removable)
Chain length: about 0 - 40 cm (length not adjustable)
Chain width: about 0.2 cm


inch notation

Top size: about W0.472 × H0.787 × D0.197 inch (top not removable)
Chain Length: Approx. 0 - 15.748 inch (length not adjustable)
Chain width: about 0.079 inch
[Product Rank]
Rank A
[accessories]
inner box
[remarks]
*This is a brand new finished product.

Recommended for everyday use.
Please treat yourself.

[Management Number]
a1388",,https://www.vestiairecollective.com/women-jewellery/necklaces/hermes/silver-silver-amulette-hermes-necklace-31911408.shtml,54879,https://images.vestiairecollective.com/produit/31911408-1_2.jpg,Amulette silver necklace
"Cravate Twill tie , 7 cm. 
Marine/ Rosé",,https://www.vestiairecollective.com/men-accessories/ties/hermes/purple-silk-hermes-tie-31902127.shtml,34539,https://images.vestiairecollective.com/produit/31902127-1_2.jpg,Silk tie
never used Hermes iconic Mini Pop H earrings ✨,,https://www.vestiairecollective.com/women-jewellery/earrings/hermes/white-other-pop-h-hermes-earrings-31835086.shtml,66921,https://images.vestiairecollective.com/produit/31835086-2_4.jpg,Pop H earrings
"Pair of men's Chypre sandals 
Goatskin - Pirit Grey
Size 42.5 

Like new - only worn twice 
0 faults - sole perfect
With dustbag and original box.",,https://www.vestiairecollective.com/men-shoes/sandals/hermes/grey-suede-chypre-hermes-sandals-31804019.shtml,91634,https://images.vestiairecollective.com/produit/31804019-1_3.jpg,Chypre sandals
"Mint condition small 41/41cm scarf, mustard, burgundy and a little pink. Can also be used as a clutch",,https://www.vestiairecollective.com/women-accessories/silk-handkerchief/hermes/multicolour-silk-hermes-silk-handkerchief-31648305.shtml,12688,https://images.vestiairecollective.com/produit/31648305-1_2.jpg,Silk handkerchief
Cyprus sandals brand new never worn buy in store with invoice box bag as pictured,,https://www.vestiairecollective.com/women-shoes/sandals/hermes/black-leather-chypre-hermes-sandals-31907159.shtml,152724,https://images.vestiairecollective.com/produit/31907159-4_4.jpg,Chypre leather mules
Hermes mini Evelyne in the iconic “fire” yellow color. New!  No invoice,,https://www.vestiairecollective.com/women-bags/handbags/hermes/yellow-leather-evelyne-hermes-handbag-31239869.shtml,328944,https://images.vestiairecollective.com/produit/31239869-1_3.jpg,Evelyne leather crossbody bag
"HERMES trainers, Brand new, never worn, still in the box. 
Pink, taupe, black and white colour blocking.
Very comfortable.",,https://www.vestiairecollective.com/women-shoes/trainers/hermes/multicolour-leather-rebus-hermes-trainers-30993965.shtml,40233,https://images.vestiairecollective.com/produit/30993965-1_2.jpg,Rebus leather trainers
"HERMÈS TIES

The tie 

Classic and elegant, ironic and fun. 

Silk accessory to wear every day for work or leisure
Excellent condition 💫",,https://www.vestiairecollective.com/men-accessories/ties/hermes/pink-silk-hermes-tie-31657541.shtml,7989,https://images.vestiairecollective.com/produit/31657541-1_2.jpg,Silk tie
"Brand new chypre sandals 
All black 
Leather 
Size 36.5 
Comes with dust bag and box",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/black-leather-chypre-hermes-sandals-31889693.shtml,131427,https://images.vestiairecollective.com/produit/31889693-1_4.jpg,Chypre leather sandal
"Brand new without tags, only worn for staging! Comes with original box and duster! 

Size
Length: 2.5 in
Height: 3 in
Width: 1 in
Drop: 7.5 in

Description
This is an authentic HERMES Tadelakt Mini Kelly Twilly Bag Charm. This stylish handbag charm is crafted of pink tadelakt leather with palladium hardware and features a multicolor silk strap.",,https://www.vestiairecollective.com/women-accessories/purses-wallets-cases/hermes/khaki-leather-kelly-hermes-purse-30637261.shtml,195000,https://images.vestiairecollective.com/produit/30637261-1_3.jpg,Kelly leather purse
"Never worn with tag, 7cm.",,https://www.vestiairecollective.com/men-accessories/ties/hermes/blue-silk-hermes-tie-31901477.shtml,34539,https://images.vestiairecollective.com/produit/31901477-1_2.jpg,Silk tie
"The iconic Hermès cashmere and silk shawl is warm, light and easy to wear. The ideal companion for cold days and cool evenings! 140*140 cm, Botanica Grafica design. Mint condition.",,https://www.vestiairecollective.com/women-accessories/scarves/hermes/blue-cashmere-chale-140-hermes-scarf-31934742.shtml,113993,https://images.vestiairecollective.com/produit/31934742-1_2.jpg,Châle 140 cashmere scarf
Hermes Constance slim never worn,,https://www.vestiairecollective.com/women-bags/clutch-bags/hermes/grey-leather-constance-hermes-clutch-bag-31799541.shtml,440550,https://images.vestiairecollective.com/produit/31799541-1_2.jpg,Constance leather clutch bag
"Hermes oran sandals. Size 38. Very good condition. With box, dust bags and receipt.",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/white-leather-oran-hermes-sandals-31754773.shtml,66384,https://images.vestiairecollective.com/produit/31754773-1_3.jpg,Oran leather sandal
"Hermès oran sandals 
Men's model
100% leather
Size 42.5
White color

New
 Never worn 

Sold in their box and dustbag",,https://www.vestiairecollective.com/men-shoes/sandals/hermes/white-leather-chypre-hermes-sandals-31889201.shtml,103382,https://images.vestiairecollective.com/produit/31889201-1_2.jpg,Chypre leather sandals
"Hermès Chypre sandals in the color beige argile, size 42
New, unworn",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/beige-suede-chypre-hermes-sandals-31529025.shtml,117480,https://images.vestiairecollective.com/produit/31529025-2_5.jpg,Chypre sandals
"Hermes Cyprus Men Sandal

Size: 42

Brand new",,https://www.vestiairecollective.com/men-shoes/sandals/hermes/khaki-leather-chypre-hermes-sandals-29500378.shtml,117480,https://images.vestiairecollective.com/produit/29500378-1_1.jpg,Chypre leather sandals
"Brand new in box

",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/multicolour-leather-oasis-hermes-sandals-30678503.shtml,78454,https://images.vestiairecollective.com/produit/30678503-1_2.jpg,Oasis leather sandal
"new never used. complete set with invoice, purchased from hermes UK",,https://www.vestiairecollective.com/women-shoes/sandals/hermes/beige-leather-chypre-hermes-sandals-31781576.shtml,160932,https://images.vestiairecollective.com/produit/31781576-1_2.jpg,Chypre leather sandals
"Don’t be misled by the yellow-looking lambskin of this Hermès Grigri Rodeo Horse Bag Charm PM, the house calls it Lime! Made of Milo lambskin, the kind reserved for fine glove making, it has a Menthe mane and tail and a Fauve saddle and leash with a 7-inch drop. In excellent condition with a box, the tail is a little rumpled. This little neigh-neigh will attach to a bag, belt, zipper pull, or wrist without a bit of hardware!
 



Product ID:
HR.W0209.02


Measurements/Size:
4” x 3""",,https://www.vestiairecollective.com/women-jewellery/bag-charms/hermes/green-leather-rodeo-hermes-bag-charm-31673351.shtml,57400,https://images.vestiairecollective.com/produit/31673351-1_2.jpg,Rodeo leather bag charm
"Bride a brac 
Small size
New
I have not put exact measurements",,https://www.vestiairecollective.com/women-bags/clutch-bags/hermes/grey-cotton-bride-a-brac-hermes-clutch-bag-31904312.shtml,117363,https://images.vestiairecollective.com/produit/31904312-1_2.jpg,Bride à brac clutch bag
"Hermes mini Halzan bag 
Colour: Craie
Swift calf leather

Very good condition, only minor mark at the lower back as shown in photo.

With dust bag and box.",,https://www.vestiairecollective.com/women-bags/handbags/hermes/white-leather-halzan-hermes-handbag-31560495.shtml,605408,https://images.vestiairecollective.com/produit/31560495-1_4.jpg,Halzan leather handbag
"Hermes Birkin 25. Togo leather. Red - bright orange (Rouge coeur). T in square 2015. Gold hardware. 25 x 18 x 12 cm. Comes with padlock, keys and dust bag. Note: Bag is misshapen at the bottom, scuffs on the edges, used corners - minor, scratches on the metal hardware, mark on the top flap and key ring. The interior presents scratches at the bottom base and small stains on the side pocket.
",,https://www.vestiairecollective.com/women-bags/handbags/hermes/red-leather-birkin-25-hermes-handbag-31916308.shtml,1810479,https://images.vestiairecollective.com/produit/31916308-1_1.jpg,Birkin 25 leather handbag
"NEW, never worn
100% cashmere Hermès scarf made in the United Kingdom
Brides de Gala motif in Disorder
Color: Etoupe/Blue",,https://www.vestiairecollective.com/men-accessories/scarves-pocket-squares/hermes/multicolour-cashmere-hermes-scarf-pocket-square-31438907.shtml,38651,https://images.vestiairecollective.com/produit/31438907-1_2.jpg,Cashmere scarf & pocket square
"Mini Evelyn black with gold buckle 
Bought in 2022 brand new with original packaging, dust bags, box and invoice",,https://www.vestiairecollective.com/women-bags/handbags/hermes/black-leather-evelyne-hermes-handbag-31944426.shtml,317196,https://images.vestiairecollective.com/produit/31944426-1_2.jpg,Evelyne leather crossbody bag
